age,workclass,education,marital-status,occupation,relationship,gender,hours-per-week,capital-gain,capital-loss,income
57,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,0
25,Private,HS Graduate,Single,Blue collar,Child,Female,40,0,0,0
68,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,0
39,Government,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,1
47,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
47,Private,Some College,Previously married,White collar,Single/Independent,Female,45,0,0,0
32,Private,HS Graduate,Married,White collar,Married/Partnered,Female,44,0,0,0
28,Private,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
61,Private,Postgraduate,Previously married,White collar,Single/Independent,Male,35,0,0,0
44,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,1
35,Government,Postgraduate,Married,White collar,Married/Partnered,Female,35,0,0,1
48,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
49,Government,HS Graduate,Married,White collar,Married/Partnered,Male,46,0,0,0
32,Private,Some College,Single,Service,Single/Independent,Male,35,0,0,0
26,Government,Some College,Single,White collar,Single/Independent,Male,55,0,0,0
56,Private,Bachelors,Previously married,Blue collar,Single/Independent,Male,30,0,0,0
42,Government,Some College,Married,White collar,Married/Partnered,Female,35,0,0,1
37,Government,HS Graduate,Married,Service,Married/Partnered,Male,55,0,0,1
57,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
20,Private,HS Graduate,Single,Blue collar,Child,Male,40,0,0,0
33,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
35,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
20,Private,HS Graduate,Single,Service,Child,Female,30,0,0,0
42,Government,Bachelors,Married,Service,Married/Partnered,Male,52,0,0,0
47,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
40,Private,Some College,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
51,Government,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
26,Private,Some College,Single,Blue collar,Single/Independent,Male,35,0,0,0
59,Private,Postgraduate,Single,White collar,Single/Independent,Male,50,0,0,0
36,Private,Middle/High School,Married,Blue collar,Single/Independent,Male,40,0,0,0
38,Private,Some College,Married,Blue collar,Married/Partnered,Male,35,0,0,0
45,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,1
38,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
55,Government,Postgraduate,Married,White collar,Married/Partnered,Male,40,0,0,0
59,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
31,Private,Postgraduate,Single,White collar,Single/Independent,Female,30,0,0,0
29,Private,HS Graduate,Single,Blue collar,Single/Independent,Female,30,0,0,0
34,Private,Some College,Single,White collar,Child,Female,38,0,0,0
52,Unknown,HS Graduate,Previously married,Unknown,Single/Independent,Female,38,0,0,0
45,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
29,Private,HS Graduate,Single,Service,Single/Independent,Male,50,0,0,0
32,Private,Some College,Single,White collar,Single/Independent,Female,38,0,0,0
48,Private,Postgraduate,Married,White collar,Married/Partnered,Male,40,0,0,1
40,Government,Middle/High School,Married,White collar,Married/Partnered,Male,40,0,0,0
23,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
29,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,50,0,0,0
65,Private,Middle/High School,Previously married,White collar,Single/Independent,Female,38,0,0,0
58,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
30,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
31,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
38,Government,Some College,Married,White collar,Married/Partnered,Male,40,0,0,1
53,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,40,0,0,0
62,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
37,Private,Some College,Single,Blue collar,Single/Independent,Male,40,0,0,0
21,Private,Middle/High School,Single,Blue collar,Child,Male,40,0,0,0
43,Unknown,HS Graduate,Previously married,Unknown,Single/Independent,Male,45,0,0,0
44,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,1
70,Private,Bachelors,Previously married,White collar,Single/Independent,Female,40,0,0,0
40,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
27,Government,Bachelors,Single,White collar,Single/Independent,Female,35,0,0,0
26,Private,Middle/High School,Married,Blue collar,Other family,Male,48,0,0,0
35,Private,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,1
42,Government,Some College,Previously married,White collar,Child,Female,40,0,0,0
37,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,1
17,Private,Middle/High School,Single,Blue collar,Other family,Male,40,0,0,0
40,Private,Some College,Previously married,Blue collar,Single/Independent,Female,48,0,0,0
20,Private,Some College,Single,White collar,Child,Female,40,0,0,0
32,Private,Primary,Married,Blue collar,Married/Partnered,Male,40,0,0,0
25,Private,HS Graduate,Single,White collar,Other family,Female,35,0,0,0
40,Government,HS Graduate,Married,White collar,Married/Partnered,Male,55,0,0,1
19,Unknown,Some College,Single,Unknown,Child,Male,45,0,0,0
50,Government,Some College,Previously married,White collar,Child,Male,43,0,0,1
73,Private,Middle/High School,Married,White collar,Married/Partnered,Male,35,0,0,1
54,Private,Bachelors,Previously married,White collar,Single/Independent,Female,36,0,0,0
45,Government,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
66,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,1
32,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Male,50,0,0,0
24,Private,HS Graduate,Single,White collar,Child,Female,40,0,0,0
56,Private,HS Graduate,Married,White collar,Married/Partnered,Male,45,0,0,1
48,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,40,0,0,1
28,Private,Some College,Single,Blue collar,Single/Independent,Male,50,0,0,0
59,Government,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
20,Private,Middle/High School,Single,Blue collar,Child,Male,39,0,0,0
56,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
53,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,45,0,0,0
30,Government,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
31,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,1
32,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
42,Government,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
19,Private,Middle/High School,Single,Service,Child,Male,40,0,0,0
26,Private,Some College,Single,White collar,Single/Independent,Male,45,0,0,0
55,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
33,Private,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
25,Private,Some College,Married,Blue collar,Married/Partnered,Male,35,0,0,0
32,Government,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
53,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
37,Private,Some College,Previously married,White collar,Single/Independent,Female,38,0,0,0
33,Private,Bachelors,Single,Blue collar,Other family,Female,40,0,0,0
49,Private,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,1
40,Private,Bachelors,Married,White collar,Married/Partnered,Male,44,0,0,1
25,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,36,0,0,0
59,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
56,Government,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
42,Private,Some College,Single,White collar,Single/Independent,Male,45,0,0,0
47,Government,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
31,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
34,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,1
49,Private,Postgraduate,Married,White collar,Married/Partnered,Male,42,0,0,1
63,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,1
38,Private,Primary,Married,Blue collar,Married/Partnered,Male,48,0,0,0
30,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
51,Government,Middle/High School,Married,Service,Married/Partnered,Female,38,0,0,0
50,Private,Middle/High School,Previously married,Service,Single/Independent,Female,40,0,0,0
54,Government,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
46,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,1
27,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,0
46,Private,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
60,Government,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
42,Government,Some College,Married,Service,Married/Partnered,Male,40,0,0,1
36,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
30,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
43,Private,Postgraduate,Previously married,White collar,Single/Independent,Female,50,0,0,0
29,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
45,Unknown,Some College,Previously married,Unknown,Single/Independent,Female,35,0,0,0
44,Government,Bachelors,Married,White collar,Married/Partnered,Male,45,0,0,1
23,Private,Middle/High School,Single,Blue collar,Single/Independent,Female,40,0,0,0
34,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
33,Private,Middle/High School,Previously married,White collar,Single/Independent,Female,30,0,0,0
24,Private,Bachelors,Single,White collar,Child,Female,37,0,0,0
32,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
44,Private,Bachelors,Previously married,White collar,Single/Independent,Male,38,0,0,0
39,Private,Bachelors,Married,White collar,Married/Partnered,Male,45,0,0,1
34,Private,HS Graduate,Married,Service,Married/Partnered,Male,36,0,0,0
35,Private,Postgraduate,Single,White collar,Single/Independent,Female,40,0,0,0
30,Private,Some College,Single,Blue collar,Child,Male,30,0,0,0
33,Private,HS Graduate,Single,White collar,Single/Independent,Female,50,0,0,0
45,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
31,Private,Some College,Single,White collar,Child,Male,45,0,0,0
32,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,45,0,0,0
22,Private,Some College,Single,White collar,Child,Male,40,0,0,0
45,Unknown,HS Graduate,Previously married,Unknown,Single/Independent,Female,40,0,0,0
40,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,50,0,0,1
52,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
25,Private,Middle/High School,Single,Service,Other family,Female,40,0,0,0
56,Private,Primary,Married,Blue collar,Married/Partnered,Male,40,0,0,0
24,Private,Some College,Single,White collar,Single/Independent,Male,25,0,0,0
33,Private,Postgraduate,Single,White collar,Single/Independent,Female,40,0,0,0
20,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
22,Private,Primary,Single,Service,Other family,Male,40,0,0,0
30,Unknown,Middle/High School,Single,Unknown,Single/Independent,Male,40,0,0,0
38,Private,HS Graduate,Single,Blue collar,Single/Independent,Female,40,0,0,0
19,Private,Some College,Single,White collar,Child,Male,50,0,0,0
20,Private,HS Graduate,Single,White collar,Child,Female,35,0,0,0
30,Government,HS Graduate,Married,Service,Married/Partnered,Male,40,0,0,1
25,Private,Bachelors,Single,White collar,Single/Independent,Female,40,0,0,0
42,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
53,Private,Some College,Married,Blue collar,Married/Partnered,Male,30,0,0,0
38,Private,Bachelors,Married,White collar,Married/Partnered,Male,50,0,0,0
40,Government,Some College,Married,Service,Married/Partnered,Male,40,0,0,0
36,Government,Some College,Married,White collar,Married/Partnered,Female,45,0,0,1
21,Private,Some College,Single,White collar,Child,Female,25,0,0,0
52,Private,HS Graduate,Previously married,White collar,Other family,Female,40,0,0,0
33,Private,Postgraduate,Married,White collar,Married/Partnered,Female,55,0,0,1
27,Private,Bachelors,Single,White collar,Child,Female,40,0,0,0
45,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,48,0,0,0
27,Private,Some College,Single,White collar,Other family,Male,40,0,0,0
41,Private,Primary,Married,Service,Married/Partnered,Male,43,0,0,0
48,Government,Some College,Married,White collar,Single/Independent,Female,40,0,0,0
46,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,1
24,Government,Some College,Single,White collar,Single/Independent,Female,41,0,0,0
27,Private,Some College,Single,White collar,Single/Independent,Male,40,0,0,0
41,Private,HS Graduate,Previously married,Service,Single/Independent,Female,30,0,0,0
46,Private,Postgraduate,Previously married,White collar,Single/Independent,Male,40,0,0,1
44,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,1
43,Private,HS Graduate,Married,Blue collar,Married/Partnered,Female,48,0,0,1
31,Private,Postgraduate,Married,White collar,Married/Partnered,Female,25,0,0,1
38,Private,Some College,Single,Service,Single/Independent,Male,50,0,0,0
60,Government,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
34,Private,Postgraduate,Married,Blue collar,Married/Partnered,Male,40,0,0,1
31,Private,HS Graduate,Single,Blue collar,Other family,Male,40,0,0,0
30,Private,Some College,Married,Service,Married/Partnered,Female,40,0,0,0
54,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
58,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
33,Private,Some College,Single,Service,Single/Independent,Male,34,0,0,0
21,Private,Middle/High School,Single,Blue collar,Child,Male,45,0,0,0
26,Private,HS Graduate,Married,Blue collar,Other family,Male,40,0,0,0
45,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
40,Government,Postgraduate,Married,White collar,Married/Partnered,Male,55,0,0,1
31,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,34,0,0,0
47,Private,Postgraduate,Married,White collar,Married/Partnered,Female,40,0,0,1
30,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,1
68,Private,HS Graduate,Married,Service,Married/Partnered,Male,40,0,0,0
26,Private,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
36,Private,Postgraduate,Married,White collar,Married/Partnered,Male,35,0,0,0
22,Unknown,Some College,Single,Unknown,Child,Female,30,0,0,0
21,Unknown,Some College,Single,Unknown,Child,Male,45,0,0,0
47,Government,Bachelors,Single,White collar,Single/Independent,Female,50,0,0,0
61,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
